Episode,Score,Pipes_Surpassed,Epsilon,Mean_Score_Last_100
8620,226.14147809246307,63,0.01,131.50893198527274
8621,109.80359377555341,146,0.01,130.19194809026197
8622,163.33989369072148,156,0.01,129.72544822238441
8623,108.67421181730117,207,0.01,128.68911379694643
8624,249.47606826311178,206,0.01,129.8163711533743
8625,131.0688259453909,176,0.01,129.77585251160252
8626,-452.2539524647274,0,0.01,123.23789220640381
8627,135.27979734749104,176,0.01,122.64051788824955
8628,188.44630456540955,143,0.01,122.51869784953962
8629,191.41938616482133,207,0.01,122.6799668642845
8630,227.44960058366541,91,0.01,131.89147634397332
8631,199.2671276280352,203,0.01,131.9182101082959
8632,133.34400540389998,4,0.01,131.98022566005298
8633,194.82338018004714,70,0.01,133.89969401111605
8634,112.65831885115506,184,0.01,137.7338941637893
8635,240.24820876858735,57,0.01,137.9908127879345
8636,165.2997530159177,232,0.01,137.86779748280475
8637,165.4452714486053,165,0.01,137.240687066904
8638,146.90638156546044,148,0.01,141.1072565901911
8639,201.7554540709205,238,0.01,140.70314063033229
8640,226.4219543306932,2,0.01,140.68234469253935
8641,215.26806065883451,168,0.01,140.6886719798978
8642,98.63278404916682,97,0.01,140.70833861738762
8643,120.48357890900174,81,0.01,139.6465029333327
8644,186.57966520435872,61,0.01,139.95597648115807
8645,152.28319134377364,216,0.01,139.33094974337632
8646,-685.3541026291929,0,0.01,133.97646098458245
8647,232.86994588295266,128,0.01,134.69031732139317
8648,-139.94735964566848,0,0.01,131.47411280242912
8649,194.03605174432232,3,0.01,131.59097651169327
8650,236.68779941071767,110,0.01,132.2012066354671
8651,140.8754263307985,122,0.01,131.82262806367015
8652,204.59631711832836,231,0.01,131.95399440593906
8653,104.59417811512279,3,0.01,131.67443842456748
8654,197.9034510008695,103,0.01,132.51510644352365
8655,219.9987859559251,193,0.01,132.54275888209395
8656,199.940022572791,232,0.01,132.4667050882793
8657,248.01262146770824,195,0.01,134.8435921740003
8658,143.679968964284,162,0.01,135.18551284737407
8659,245.21362739579092,103,0.01,136.0843317638267
8660,144.70122290430658,59,0.01,140.16985113578374
8661,-699.3791391279364,0,0.01,132.0911089536612
8662,106.18544968658396,211,0.01,131.70756899217312
8663,110.84711090665083,125,0.01,131.52734667434254
8664,157.79523742667237,124,0.01,131.82507881286747
8665,122.64218013241717,73,0.01,131.09769399265923
8666,172.10694888006083,148,0.01,131.48161900533353
8667,36.439465736774025,233,0.01,130.2019902051474
8668,114.96154948304914,0,0.01,130.2470932507721
8669,-104.1838620215068,0,0.01,128.1095158448761
8670,142.15045570446588,4,0.01,127.32584874911606
8671,180.11390631992248,107,0.01,126.84298188870592
8672,105.55238946347082,5,0.01,126.12321221461848
8673,152.05342390087537,129,0.01,126.06154137859589
8674,141.63144667206396,121,0.01,125.53823940060734
8675,127.12428838057079,153,0.01,124.66867513434772
8676,127.25173212328103,231,0.01,123.97410468453477
8677,165.5183458074515,137,0.01,124.27686650714344
8678,2.658957504068553,215,0.01,122.62699905817536
8679,228.1966815603418,97,0.01,123.90891726126934
8680,137.3523950493891,248,0.01,123.75444336398998
8681,214.7367657299218,151,0.01,124.26452940365239
8682,134.1365465753006,143,0.01,123.15480610792261
8683,155.68686328646646,70,0.01,122.36341618713082
8684,-197.84653299798833,0,0.01,120.0510890026668
8685,234.81155737430137,145,0.01,120.12057818089026
8686,204.824687766891,79,0.01,119.86167782135053
8687,250.27534261079413,108,0.01,120.29127531174973
8688,51.69641389297607,97,0.01,118.9604373651338
8689,140.97817793777068,197,0.01,119.2294977258023
8690,162.33088612614412,250,0.01,118.74692708087451
8691,-208.0832810307858,0,0.01,114.99759347702238
8692,224.0363770047548,237,0.01,114.91021683239869
8693,250.85043976581267,179,0.01,116.33098414986617
8694,213.0632693973546,217,0.01,122.30025322158662
8695,126.33877813607127,148,0.01,121.97768875961133
8696,245.36933756198164,198,0.01,123.41657343422314
8697,31.681317232535093,169,0.01,121.85229593684706
8698,240.1622956143953,145,0.01,122.29865795619811
8699,124.06971049585006,186,0.01,121.40250982201943
8700,108.79302695384946,91,0.01,120.52222915149399
8701,102.3306932557584,5,0.01,120.0189112533999
8702,217.21245236453353,86,0.01,119.92538414109328
8703,241.51526752906398,120,0.01,119.87113012279023
8704,230.06406795616937,135,0.01,120.0889194111691
8705,227.99024760443217,101,0.01,122.38456597891226
8706,241.9544843671714,223,0.01,122.52821300900123
8707,239.11595063535583,149,0.01,128.04922184924217
8708,-200.82693489934564,0,0.01,124.48476389649788
8709,233.96012223125166,168,0.01,125.55055320980772
8710,143.50539033511527,4,0.01,125.77853307212997
8711,179.23755774299158,61,0.01,126.44248415592072
8712,153.35857086993357,82,0.01,125.89219804417546
8713,-223.92492075240875,0,0.01,121.82359537662212
8714,154.21308561712965,85,0.01,122.34985848893116
8715,228.81182729626812,140,0.01,125.03432348786126
8716,-601.0536931421485,0,0.01,117.47122793025821
8717,220.05076531258902,140,0.01,118.09824562621257
8718,111.08270839848166,177,0.01,117.73775202869831
8719,137.3853473860581,2,0.01,117.96984232930181
8720,194.15870991146343,131,0.01,117.65001464749183
8721,166.0915168518494,143,0.01,118.21289387825476
8722,195.54721100006395,3,0.01,118.53496705134819
8723,-689.015193321295,0,0.01,110.55807299996223
8724,127.39701676011163,88,0.01,109.33728248493222
8725,253.063968786094,181,0.01,110.55723391333926
8726,164.9003777984465,173,0.01,116.72877721597101
8727,180.90357873140908,250,0.01,117.18501502981019
8728,218.52294053891637,99,0.01,117.48578138954525
8729,205.44627013087597,86,0.01,117.62605022920582
8730,243.25595274690144,245,0.01,117.78411375083815
8731,-303.32286589781665,0,0.01,112.75821381557962
8732,133.76976212347313,139,0.01,112.76247138277535
8733,125.55808756540071,198,0.01,112.06981845662891
8734,110.13884328901733,2,0.01,112.04462370100754
8735,-541.4688051970143,0,0.01,104.22745356135151
8736,-210.0122795598034,0,0.01,100.47433323559432
8737,111.45071164254824,136,0.01,99.93438763753373
8738,148.45747430638085,107,0.01,99.9498985649429
8739,113.88892619693095,166,0.01,99.07123328620303
8740,151.2090157536053,161,0.01,98.31910390043217
8741,118.17990139882708,224,0.01,97.34822230783207
8742,223.98763422598955,166,0.01,98.60177080960031
8743,218.69001735460742,115,0.01,99.58383519405638
8744,225.22687721098544,157,0.01,99.97030731412264
8745,110.89008546134039,1,0.01,99.5563762552983
8746,219.75105191562142,233,0.01,108.60742780074642
8747,132.30011601207207,186,0.01,107.60172950203763
8748,192.39099543997037,151,0.01,110.92511305289399
8749,-231.91833574203488,0,0.01,106.66556917803042
8750,235.4769718630347,136,0.01,106.6534609025536
8751,-593.646385736631,0,0.01,99.30824278187929
8752,192.28354031374585,114,0.01,99.18511501383347
8753,221.7558659940119,220,0.01,100.35673189262238
8754,236.94858678496036,128,0.01,100.74718325046328
8755,215.88944966099518,72,0.01,100.70608988751397
8756,210.8326298156855,137,0.01,100.81501595994294
8757,226.0148717673339,95,0.01,100.59503846293921
8758,169.32731049675303,65,0.01,100.8515118782639
8759,1.7474721874932015,1,0.01,98.41685032618093
8760,167.9582924561882,55,0.01,98.64942102169972
8761,227.6763060579697,235,0.01,107.9199754735588
8762,-96.81320106448925,0,0.01,105.88998896604804
8763,119.2706227783577,4,0.01,105.97422408476513
8764,191.52707767857368,1,0.01,106.31154248728413
8765,201.48771686926136,152,0.01,107.09999785465257
8766,179.065821841844,74,0.01,107.16958658427042
8767,216.60533557404267,93,0.01,108.97124528264308
8768,186.98607551932068,123,0.01,109.6914905430058
8769,139.5075963078023,191,0.01,112.12840512629887
8770,-196.28519655500077,0,0.01,108.74404860370421
8771,-486.5458309519402,0,0.01,102.07745123098559
8772,133.0429585676075,136,0.01,102.352356922027
8773,162.2075775987311,238,0.01,102.45389845900553
8774,214.8862765224156,78,0.01,103.18644675750906
8775,-309.22852014793784,0,0.01,98.82291867222395
8776,-345.1743993698865,0,0.01,94.09865735729228
8777,140.69973232002894,0,0.01,93.85047122241804
8778,-191.48328197037824,0,0.01,91.90904882767362
8779,137.7208695800573,2,0.01,91.00429070787075
8780,119.16697957722518,72,0.01,90.82243655314909
8781,221.00019344336476,87,0.01,90.88507083028351
8782,193.99190902606415,243,0.01,91.48362445479118
8783,139.93459952559158,127,0.01,91.32610181718242
8784,191.1020653451717,110,0.01,95.21558780061403
8785,161.36696064621106,76,0.01,94.48114183333315
8786,172.65519321706813,226,0.01,94.15944688783489
8787,173.58642518738435,138,0.01,93.3925577136008
8788,137.3463685959852,168,0.01,94.24905726063088
8789,244.532180972726,75,0.01,95.28459729098044
8790,204.57954285978715,139,0.01,95.70708385831688
8791,254.50280935549762,231,0.01,100.33294476217971
8792,200.79781472647653,67,0.01,100.1005591393969
8793,216.67949885555282,57,0.01,99.7588497302943
8794,146.23655161256477,124,0.01,99.0905825524464
8795,183.0908469899634,87,0.01,99.65810324098534
8796,160.54612347266803,76,0.01,98.80987110009221
8797,194.98737493015585,110,0.01,100.44293167706843
8798,40.852172352930445,47,0.01,98.44983044445377
8799,173.13306005198194,234,0.01,98.94046394001506
8800,102.07222936830067,3,0.01,98.87325596415958
8801,203.78717332552563,166,0.01,99.88782076485727
8802,219.2206467770535,207,0.01,99.90790270898248
8803,118.40203893189955,60,0.01,98.67677042301082
8804,189.15039866234758,189,0.01,98.26763373007262
8805,256.3838464098111,164,0.01,98.55156971812639
8806,221.30077330178236,93,0.01,98.34503260747252
8807,125.01242170248489,219,0.01,97.20399731814379
8808,181.8234278027327,104,0.01,101.03050094516456
8809,227.2364449558673,130,0.01,100.9632641724107
8810,168.2865398905156,65,0.01,101.21107566796474
8811,243.7376503357848,121,0.01,101.85607659389268
8812,4.213631485446882,236,0.01,100.36462720004782
8813,-7.717926131161832,42,0.01,102.52669714626029
8814,-259.11388052402543,0,0.01,98.39342748484873
8815,-179.91100659981544,0,0.01,94.30619914588789
8816,154.94836706149138,174,0.01,101.86621974792429
8817,101.89945555894225,3,0.01,100.68470665038781
8818,130.4171204253342,1,0.01,100.87805077065636
8819,136.3181591198633,105,0.01,100.86737888799438
8820,115.96539122266687,176,0.01,100.08544570110644
8821,175.38761495869903,171,0.01,100.17840668217494
8822,111.36810694721179,71,0.01,99.3366156416464
8823,185.32548938688313,105,0.01,108.0800224687282
8824,27.107747838285036,223,0.01,107.07712977950992
8825,227.21947088232923,3,0.01,106.81868480047227
8826,21.53920997067746,198,0.01,105.38507312219457
8827,145.22250959479476,153,0.01,105.02826243082845
8828,142.1373066022555,4,0.01,104.26440609146182
8829,158.1834500534532,119,0.01,103.79177789068758
8830,192.4784887874888,168,0.01,103.28400325109347
8831,184.17501995001996,90,0.01,108.15898210957184
8832,234.74599584619082,133,0.01,109.16874444679902
8833,225.42384276600626,57,0.01,110.16740199880508
8834,216.52138626035753,120,0.01,111.23122742851848
8835,248.11307627616108,233,0.01,119.12704624325022
8836,254.34547216589937,125,0.01,123.77062376050725
8837,245.83757216999118,67,0.01,125.11449236578169
8838,160.04099225403343,61,0.01,125.23032754525819
8839,126.6248234421866,82,0.01,125.35768651771077
8840,123.39554397644704,227,0.01,125.07955179993918
8841,243.51968567123913,202,0.01,126.33294964266332
8842,202.7540541439395,112,0.01,126.12061384184281
8843,104.40154477772604,1,0.01,124.97772911607399
8844,-302.53491748145854,0,0.01,119.70011116914954
8845,142.10189336460272,1,0.01,120.01222924818218
8846,241.63670143947655,171,0.01,120.23108574342072
8847,159.64268680269245,108,0.01,120.50451145132692
8848,-585.7226239598033,0,0.01,112.72337525732917
8849,235.64188623435047,132,0.01,117.39897747709303
8850,-251.78485759499796,0,0.01,112.52635918251273
8851,-106.90862720455311,0,0.01,117.3937367678335
8852,242.1226404122737,123,0.01,117.8921277688188
8853,186.33086807161692,64,0.01,117.53787778959482
8854,229.47271908246887,202,0.01,117.46311911256991
8855,136.63538197942253,69,0.01,116.67057843575418
8856,122.13662547118956,154,0.01,115.78361839230924
8857,6.527148215189982,151,0.01,113.58874115678778
8858,107.05718907650815,3,0.01,112.96603994258533
8859,247.824183550245,147,0.01,115.42680705621285
8860,129.11216043519855,250,0.01,115.03834573600295
8861,254.65644895933357,100,0.01,115.30814716501659
8862,-227.85711032036988,0,0.01,113.99770807245778
8863,258.25375762630244,204,0.01,115.38753942093723
8864,245.0947391020523,198,0.01,115.92321603517203
8865,116.24674837481412,1,0.01,115.07080635022754
8866,122.25740356059691,246,0.01,114.5027221674151
8867,191.17331588663203,218,0.01,114.24840197054098
8868,132.088606638664,181,0.01,113.6994272817344
8869,126.00519448585088,3,0.01,113.56440326351492
8870,149.49394729009833,109,0.01,117.02219470196592
8871,136.1291002903009,2,0.01,123.24894401438833
8872,194.70643258054417,99,0.01,123.86557875451768
8873,138.7126378352785,142,0.01,123.63062935688316
8874,-490.7480374262998,0,0.01,116.57428621739601
8875,221.0053488442871,206,0.01,121.87662490731823
8876,164.89145415076877,125,0.01,126.97728344252481
8877,132.24423815783052,91,0.01,126.89272850090282
8878,240.45915163046368,113,0.01,131.21215283691126
8879,140.22056857340218,74,0.01,131.2371498268447
8880,43.13435294985249,35,0.01,130.47682356057095
8881,5.434443214413051,249,0.01,128.32116605828145
8882,256.3136685083705,164,0.01,128.9443836531045
8883,231.2277910396719,115,0.01,129.8573155682453
8884,-306.02939842412786,0,0.01,124.88600093055231
8885,232.58607531956193,174,0.01,125.5981920772858
8886,134.1478055244867,1,0.01,125.21311820035999
8887,233.95969133953918,250,0.01,125.81685086188153
8888,149.78420330076352,218,0.01,125.94122920892933
8889,227.05443567359492,136,0.01,125.76645175593802
8890,249.73010115844716,230,0.01,126.21795733892465
8891,214.57411243872303,195,0.01,125.81867036975687
8892,183.36175251465872,79,0.01,125.64430974763869
8893,107.66793653619725,151,0.01,124.55419412444515
8894,254.38911190676362,220,0.01,125.63571972738711
8895,234.3303660216767,68,0.01,126.14811491770426
8896,200.9994504884138,239,0.01,126.55264818786173
8897,141.3966931039721,146,0.01,126.0167413695999
8898,221.48466362647252,98,0.01,127.82306628233529
8899,199.77930171590592,157,0.01,128.08952869897453
8900,160.12219923771383,64,0.01,128.67002839766866
8901,110.17317612454598,117,0.01,127.73388842565888
8902,187.0876614231687,193,0.01,127.41255857212003
8903,185.55763041893178,3,0.01,128.08411448699036
8904,165.8484219444985,59,0.01,127.85109471981187
8905,-320.89260339743686,0,0.01,122.07833022173939
8906,-222.89315231885482,0,0.01,117.63639096553301
8907,241.0042499911873,211,0.01,118.79630924842002
8908,-210.18165715831898,0,0.01,114.87625839880951
8909,45.95144225357607,10,0.01,113.06340837178661
8910,141.07558160359378,178,0.01,112.79129878891737
8911,253.00324030877107,209,0.01,112.88395468864726
8912,159.30494501069393,142,0.01,114.43486782389974
8913,234.33502538305632,179,0.01,116.85539733904191
8914,204.55937252918002,152,0.01,121.49212986957394
8915,208.23256084710994,64,0.01,125.37356554404319
8916,247.80099752647533,225,0.01,126.30209184869305
8917,227.27288327256514,216,0.01,127.55582612582928
8918,200.29273242953352,3,0.01,128.25458224587126
8919,241.58697993134126,59,0.01,129.30727045398604
8920,120.84103771799036,117,0.01,129.35602691893925
8921,104.30488241017179,1,0.01,128.645199593454
8922,245.25359019636795,226,0.01,129.98405442594554
8923,152.96163638053918,149,0.01,129.66041589588212
8924,221.56167388225532,96,0.01,131.60495515632184
8925,-108.23072906741288,0,0.01,128.2504531568244
8926,179.65659778096506,142,0.01,129.8316270349273
8927,105.77995298255053,142,0.01,129.43720146880486
8928,210.8571936273766,179,0.01,130.12440033905605
8929,259.8095529668492,224,0.01,131.14066136819002
8930,168.14160728556982,130,0.01,130.89729255317081
8931,232.29568643304864,141,0.01,131.3784992180011
8932,251.33726469460555,68,0.01,131.54441190648527
8933,23.374256226892328,250,0.01,129.52391604109414
8934,126.24075175578122,2,0.01,128.62110969604836
8935,190.20563753537402,98,0.01,128.0420353086405
8936,29.2115188856082,76,0.01,125.79069577583756
8937,225.33664115309108,104,0.01,125.58568646566854
8938,-271.44815913833526,0,0.01,121.27079495174489
8939,226.03842952447772,191,0.01,122.2649310125678
8940,232.12971070319117,193,0.01,123.35227267983527
8941,248.86011217316883,108,0.01,123.40567694485453
8942,122.04408805140952,246,0.01,122.59857728392925
8943,176.02550499025168,231,0.01,123.31481688605449
8944,111.10186662122898,82,0.01,127.45118472708134
8945,207.86208905597022,177,0.01,128.10878668399505
8946,239.3108217046218,77,0.01,128.0855278866465
8947,151.58741318817462,228,0.01,128.0049751505013
8948,245.76346003058552,59,0.01,136.31983599040518
8949,-99.00724723399458,0,0.01,132.97334465572175
8950,165.32997465784024,65,0.01,137.14449297825013
8951,206.6866812905775,74,0.01,140.28044606320148
8952,106.39354941353062,3,0.01,138.923155153214
8953,143.02027199556352,222,0.01,138.49004919245348
8954,234.78393647008812,217,0.01,138.54316136632968
8955,-561.1573520475189,0,0.01,131.56523402606027
8956,216.41767348559372,97,0.01,132.5080445062043
8957,44.849186601969336,142,0.01,132.89126489007208
8958,176.77372161514467,102,0.01,133.58843021545846
8959,194.05467553369596,196,0.01,133.05073513529297
8960,-382.45779595817777,0,0.01,127.93503557135921
8961,-563.1116968791945,0,0.01,119.75735411297393
8962,205.5928692816619,3,0.01,124.09185390899425
8963,146.66299470478975,1,0.01,122.97594627977911
8964,139.29682814503326,151,0.01,121.91796717020893
8965,244.63714779756899,250,0.01,123.20187116443647
8966,244.44296826129482,69,0.01,124.42372681144347
8967,216.49480060671956,109,0.01,124.67694165864434
8968,40.52743195245063,0,0.01,123.76132991178218
8969,119.49121282236965,186,0.01,123.69619009514737
8970,182.7379295966761,105,0.01,124.02862991821316
8971,195.77710296429143,110,0.01,124.62510994495307
8972,252.39020540568836,203,0.01,125.20194767320453
8973,223.56257606922844,198,0.01,126.05044705554404
8974,144.15711090196112,2,0.01,132.39949853882663
8975,149.77837477908832,203,0.01,131.68722879817466
8976,164.19714785091827,221,0.01,131.68028573517614
8977,134.3341612828704,226,0.01,131.70118496642655
8978,196.52552885227794,87,0.01,131.2618487386447
8979,133.79693537800046,159,0.01,131.19761240669067
8980,210.76651186761418,2,0.01,132.87393399586827
8981,160.0121831648496,4,0.01,134.41971139537264
8982,217.6358211355547,139,0.01,134.0329329216445
8983,137.35537076466707,194,0.01,133.09420871889444
8984,168.51396049605967,81,0.01,137.83964230809633
8985,238.9796464685291,86,0.01,137.903578019586
8986,4.363652395968225,26,0.01,136.6057364883008
8987,211.78377245389643,246,0.01,136.38397729944438
8988,176.0465405914855,108,0.01,136.64660067235158
8989,-154.13587589626945,0,0.01,132.83469755665294
8990,114.87890824363019,3,0.01,131.48618562750477
8991,236.75892327443069,72,0.01,131.70803373586185
8992,105.0380721702048,130,0.01,130.9247969324173
8993,238.23374273503538,183,0.01,132.23045499440568
8994,111.88809038957694,148,0.01,130.8054447792338
8995,204.90241482698912,198,0.01,130.51116526728694
8996,220.58963123521534,129,0.01,130.70706707475497
8997,237.84065987038824,127,0.01,131.67150674241913
8998,223.2407069622414,108,0.01,131.6890671757768
8999,171.92177033371007,218,0.01,131.41049186195485
9000,222.42644323446115,78,0.01,132.03353430192234
9001,-13.015627209007363,0,0.01,130.80164626858678
9002,176.74046597612642,139,0.01,130.69817431411636
9003,128.75463757550114,121,0.01,130.13014438568206
9004,264.0651872646117,104,0.01,131.1123120388832
9005,213.1616071338372,227,0.01,136.45285414419592
9006,7.084290156441341,118,0.01,138.7526285689489
9007,150.5388583527565,132,0.01,137.8479746525646
9008,-474.4052900276754,0,0.01,135.20573832387103
9009,120.24784145314015,72,0.01,135.94870231586665
9010,232.31060302209204,85,0.01,136.86105253005164
9011,167.10476469981032,237,0.01,136.00206777396204
9012,174.33350300092644,74,0.01,136.15235335386436
9013,-56.74837310035096,0,0.01,133.24151936903027
9014,137.94210748265488,196,0.01,132.57534671856504
9015,215.72036210595465,250,0.01,132.6502247311535
9016,116.73200556715862,1,0.01,131.33953481156033
9017,-179.50722314808138,0,0.01,127.27173374735386
9018,260.83161816116336,111,0.01,127.87712260467015
9019,-595.7981401566694,0,0.01,119.50327140379005
9020,219.30235547688883,146,0.01,120.48788458137906
9021,171.64062498852076,5,0.01,121.16124200716254
9022,143.92739199946104,3,0.01,120.14798002519345
9023,146.270937857766,203,0.01,120.08107303996572
9024,113.89053960181154,4,0.01,119.00436169716126
9025,241.59769496505103,60,0.01,122.50264593748591
9026,203.64751420041677,143,0.01,122.74255510168041
9027,112.1372855962089,4,0.01,122.806128427817
9028,237.07460781783158,92,0.01,123.06830256972154
9029,201.90431454978983,205,0.01,122.48925018555096
9030,239.23846871796331,126,0.01,123.20021879987489
9031,-299.85579418973737,0,0.01,117.87870399364701
9032,256.82341604574333,154,0.01,117.93356550715842
9033,115.68084150330033,0,0.01,118.85663135992252
9034,243.87737003209207,188,0.01,120.03299754268562
9035,245.1467973493185,2,0.01,120.58240914082506
9036,209.29495893140427,93,0.01,122.38324354128302
9037,225.27161004937386,99,0.01,122.38259323024586
9038,201.1576860040763,193,0.01,127.10865168166997
9039,216.50204394739626,128,0.01,127.01328782589917
9040,220.71647337291424,71,0.01,126.89915545259639
9041,255.43469903662344,250,0.01,126.96490132123091
9042,151.83017320507398,85,0.01,127.26276217276757
9043,255.14852195256864,5,0.01,128.05399234239076
9044,124.48783454159751,163,0.01,128.18785202159444
9045,146.56300186345743,250,0.01,127.5748611496693
9046,202.3084501435464,196,0.01,127.20483743405856
9047,108.63288518904378,183,0.01,126.77529215406723
9048,186.15766539743157,124,0.01,126.17923420773572
9049,184.9774633732346,244,0.01,129.019081313808
9050,48.37346138004949,87,0.01,127.84951618103007
9051,59.139165763824906,221,0.01,126.37404102576255
9052,155.30300421755288,4,0.01,126.86313557380278
9053,259.48103433467037,5,0.01,128.02774319719384
9054,237.2395913030204,91,0.01,128.05229974552316
9055,253.4853210059817,76,0.01,136.19872647605817
9056,153.67085641725953,51,0.01,135.57125830537484
9057,166.88553069623228,89,0.01,136.79162174631745
9058,181.9298346303479,250,0.01,136.84318287646948
9059,187.34767707826887,172,0.01,136.7761128919152
9060,137.93422404246647,4,0.01,141.98003309192165
9061,218.1435381362665,250,0.01,149.7925854420763
9062,155.9751713512154,71,0.01,149.2964084627718
9063,123.79792147832232,220,0.01,149.06775773050714
9064,151.79676662861564,104,0.01,149.19275711534297
9065,126.73637394585633,181,0.01,148.01374937682584
9066,258.9897271069992,193,0.01,148.15921696528287
9067,-485.6042806326361,0,0.01,141.1382261528893
9068,251.42349266438188,103,0.01,143.24718676000862
9069,217.96420929825268,78,0.01,144.23191672476744
9070,175.1556956564254,97,0.01,144.15609438536495
9071,242.7920425670252,146,0.01,144.6262437813923
9072,140.97252791087493,3,0.01,143.51206700644417
9073,138.11930041241305,1,0.01,142.657634249876
9074,253.71189273402135,203,0.01,143.7531820681966
9075,169.2795675145558,195,0.01,143.9481939955513
9076,-249.2532073688957,0,0.01,139.81369044335312
9077,145.5543547592165,1,0.01,139.9258923781166
9078,229.81922942846052,222,0.01,140.2588293838784
9079,127.80718744408648,180,0.01,140.19893190453928
9080,204.3361894514136,94,0.01,140.1346286803773
9081,253.1269909311912,107,0.01,141.06577675804067
9082,165.47798019513763,109,0.01,140.5441983486365
9083,204.0683404102687,122,0.01,141.21132804509253
9084,239.15635283019446,1,0.01,141.9177519684339
9085,-598.4816256219196,0,0.01,133.54313924752938
9086,-488.7081247543552,0,0.01,128.61242147602616
9087,137.97555615482318,239,0.01,127.87433931303542
9088,117.42294133905887,3,0.01,127.28810332051114
9089,247.2868048684469,86,0.01,131.30233012815833
9090,257.3665520735982,200,0.01,132.727206566458
9091,192.76621917938004,3,0.01,132.2872795255075
9092,163.02619840227555,57,0.01,132.86716078782823
9093,254.86737869685527,178,0.01,133.03349714744644
9094,203.97623351822392,132,0.01,133.9543785787329
9095,112.15064392304234,210,0.01,133.02686086969342
9096,-403.22435346200353,0,0.01,126.78872102272123
9097,-369.52000017561016,0,0.01,120.71511442226125
9098,244.5515000046451,189,0.01,120.9282223526853
9099,-200.93185194622703,0,0.01,117.19968612988592
9100,118.06543793718615,117,0.01,116.15607607691318
9101,111.88296150590338,2,0.01,117.40506196406228
9102,241.56242733275963,88,0.01,118.05328157762862
9103,30.29784433762171,155,0.01,117.06871364524982
9104,235.43062556882535,89,0.01,116.78236802829197
9105,255.3373205857069,76,0.01,117.20412516281066
9106,249.52421841300315,110,0.01,119.62852444537629
9107,259.7483226740659,2,0.01,120.72061908858936
9108,223.21709476720935,141,0.01,127.69684293653819
9109,-195.53372904792246,0,0.01,124.5390272315276
9110,-357.7173364524432,0,0.01,118.63874783678224
9111,115.19184698383329,250,0.01,118.11961865962246
9112,121.91041456639795,161,0.01,117.59538777527717
9113,242.02417960960378,130,0.01,120.58311330237672
9114,256.02554914781365,83,0.01,121.7639477190283
9115,267.03080467353607,180,0.01,122.2770521447041
9116,185.84018019862845,250,0.01,122.96813389101881
9117,177.53843792692837,140,0.01,126.53859050176892
9118,164.3380583076522,118,0.01,125.57365490323382
9119,201.09640483004512,66,0.01,133.54260035310097
9120,192.71451891381162,250,0.01,133.27672198747018
9121,187.93684350989867,147,0.01,133.43968417268397
9122,-205.42907108612127,0,0.01,129.94611954182812
9123,149.41521478818117,1,0.01,129.97756231113232
9124,155.13992492074175,70,0.01,130.3900561643216
9125,168.09099941781056,111,0.01,129.6549892088492
9126,227.53956716963472,81,0.01,129.8939097385414
9127,-207.6869036772718,0,0.01,126.69566784580658
9128,122.74438395245184,2,0.01,125.55236560715277
9129,264.21457100196255,164,0.01,126.1754681716745
9130,212.9373523640083,2,0.01,125.91245700813494
9131,31.38708018135145,1,0.01,129.22488575184582
9132,121.19970648448742,250,0.01,127.86864865623325
9133,135.406548799562,159,0.01,128.06590572919586
9134,158.41830541903838,78,0.01,127.21131508306533
9135,263.82776644033447,250,0.01,127.39812477397548
9136,248.12864675645324,103,0.01,127.786461652226
9137,-52.10139707353147,0,0.01,125.01273158099693
9138,-408.9779289795977,0,0.01,118.91137543116021
9139,195.12906423289826,222,0.01,118.69764563401525
9140,175.34665707112913,114,0.01,118.2439474709974
9141,198.6178256019968,133,0.01,117.67577873665114
9142,111.90313406880577,236,0.01,117.27650834528843
9143,128.25994050316686,1,0.01,116.00762253079442
9144,-444.2498961956154,0,0.01,110.32024522342228
9145,-670.3748872725087,0,0.01,102.15086633206263
9146,247.25204217467754,125,0.01,102.60030225237394
9147,113.59895512164665,226,0.01,102.64996295169996
9148,192.37683988585363,68,0.01,102.71215469658418
9149,-268.0728655065807,0,0.01,98.18165140778603
9150,268.25446643588367,1,0.01,100.38046145834434
9151,134.80207026160406,233,0.01,101.13709050332214
9152,158.88969050382073,125,0.01,101.17295736618482
9153,116.10233715958988,206,0.01,99.73917039443403
9154,231.98886977694397,84,0.01,99.68666317917327
9155,133.84121706622105,3,0.01,98.49022213977565
9156,240.10352790602187,112,0.01,99.35454885466328
9157,11.09118981416998,250,0.01,97.79660544584266
9158,205.66878660244976,171,0.01,98.03399496556369
9159,206.86634045303128,2,0.01,98.22918159931129
9160,268.55561807029767,75,0.01,99.53539553958959
9161,147.87876327859422,239,0.01,98.83274779101288
9162,252.29844130270078,112,0.01,99.79598049052773
9163,246.36508883023384,250,0.01,101.02165216404687
9164,171.59710694051395,55,0.01,101.21965556716583
9165,167.09203504187656,107,0.01,101.62321217812605
9166,267.3762536868271,169,0.01,101.70707744392432
9167,205.49786697658436,114,0.01,108.61809892001651
9168,-313.3939980510932,0,0.01,102.96992401286178
9169,242.73946244820903,248,0.01,103.21767654436135
9170,177.72961892338122,3,0.01,103.24341577703092
9171,150.05754418738047,95,0.01,102.31607079323447
9172,181.19859583812897,74,0.01,102.718331472507
9173,151.63017084909526,91,0.01,102.85344017687383
9174,170.16474858166117,131,0.01,102.01796873535022
9175,128.6421874576055,208,0.01,101.61159493478071
